"date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"7394",2015-02-16 18:01:00,21.89,30.29,419,976,0.00492317739895294,1
"7494",2015-02-16 19:40:59,20.65,30.5,0,765,0.0045917982257084,0
"8826",2015-02-17 17:53:00,22.2,34.2675,429.5,1695,0.00568281955818575,1
"7601",2015-02-16 21:28:00,20.39,30.1,0,724,0.00445851830844756,0
"8202",2015-02-17 07:28:59,20.7,30.2,0,771,0.00456043504036532,0
"666",2015-02-12 01:53:00,20.55,25.645,0,557,0.00383249226746207,0
"640",2015-02-12 01:27:00,20.6,26.045,0,530,0.00390474092865236,0
"6923",2015-02-16 10:09:59,21.675,26.8925,465.25,956.5,0.00430970112237927,1
"7025",2015-02-16 11:51:59,21.6,28.1,454,963.666666666667,0.00448384593489741,1
"9559",2015-02-18 06:06:00,20.745,26.5,0,1561.5,0.00400928447907247,0
"1123",2015-02-12 09:29:59,22.315,25.075,538.5,1129,0.00417753460041575,1
"4700",2015-02-14 21:07:00,19.89,35.29,0,529.5,0.00507300171601445,0
"8138",2015-02-17 06:24:59,20.5,30.39,0,749,0.0045326819356264,0
"5958",2015-02-15 18:04:59,20.5,32.7,0,676,0.00487992253794654,0
"1357",2015-02-12 13:24:00,24.2,23.55,450,733,0.00439824994271958,1
"4654",2015-02-14 20:21:00,19.79,35.4,0,527,0.00505722357326604,0
"383",2015-02-11 21:10:00,20.79,29.795,0,496.5,0.00452402280285655,0
"5915",2015-02-15 17:22:00,20.7,32.26,11.3333333333333,674,0.00487394864302735,0
"3069",2015-02-13 17:55:59,21.2225,32.6175,419,577.5,0.00509060986038533,1
"3430",2015-02-13 23:57:00,20,33.5,0,504.5,0.00484687704990708,0
"2124",2015-02-13 02:10:59,21,25.05,0,575.5,0.00384885379046066,0
"2305",2015-02-13 05:12:00,20.84,24.745,0,570,0.00376425073948269,0
"204",2015-02-11 18:10:59,21.79,28.89,419,606,0.00466511774934596,1
"3078",2015-02-13 18:04:59,21.29,32.79,0,577,0.00513916508328268,1
"7608",2015-02-16 21:35:00,20.39,30.1,0,727,0.00445851830844756,0
"2249",2015-02-13 04:15:59,20.89,24.7333333333333,0,580.666666666667,0.00377412906196477,0
"5147",2015-02-15 04:34:00,20.1,32.5,0,558,0.00473052237482555,0
"3697",2015-02-14 04:24:00,19.6,36.545,0,499.5,0.00516041790113714,0
"1368",2015-02-12 13:34:59,24.2,23.745,419.75,697.25,0.00443492824164674,1
"7240",2015-02-16 15:27:00,21.7,28.865,442.75,865.5,0.00463529214876545,1
"6534",2015-02-16 03:40:59,20.39,26.5,0,857,0.00392191131330298,0
"2742",2015-02-13 12:29:00,23.89,24.9175,765.25,633.25,0.00456906438672965,1
"5180",2015-02-15 05:06:59,20.1,32.2,0,566,0.00468652700547604,0
"1509",2015-02-12 15:55:59,22.5,25.89,37,545,0.00436340532960398,0
"305",2015-02-11 19:52:00,21,29.53,0,519.333333333333,0.00454221837168049,0
"4073",2015-02-14 10:40:00,20.29,36.29,50,517,0.00534989660179553,0
"9177",2015-02-17 23:44:00,20.89,29.89,0,1252.5,0.00456677663475476,0
"3601",2015-02-14 02:48:00,19.79,36.4,0,504,0.00520127761282888,0
"31",2015-02-11 15:17:59,21.89,31.865,444,1101.75,0.00518130205343558,1
"7740",2015-02-16 23:47:00,20.2,30.6,0,713.5,0.00447981928533327,0
"5962",2015-02-15 18:08:59,20.5,32.7,0,668,0.00487992253794654,0
"4649",2015-02-14 20:16:00,19.79,35.29,0,521,0.00504138166860972,0
"3815",2015-02-14 06:22:00,19.5,38.9,0,502,0.00546154356961051,0
"9693",2015-02-18 08:19:59,20.79,27.1,14,1426.75,0.00411211322882893,0
"9227",2015-02-18 00:34:00,20.84,28.84,0,1159.5,0.00439158719224813,0
"890",2015-02-12 05:37:00,20.5,23.29,0,583,0.00346780977726908,0
"758",2015-02-12 03:24:59,20.6,24.495,0,579,0.00367098900449153,0
"3228",2015-02-13 20:35:00,20.5,31.5,0,507.5,0.00469948978389975,0
"1688",2015-02-12 18:55:00,21.6,28,0,579.5,0.00446777457180305,0
"1277",2015-02-12 12:04:00,24,22.7,295.25,767,0.00418750204743197,0
"3181",2015-02-13 19:47:59,20.79,31.89,0,512,0.0048446016983366,0
"5215",2015-02-15 05:42:00,20.1,32.29,0,568.5,0.00469972496770391,0
"5055",2015-02-15 03:02:00,20.0666666666667,33.8633333333333,0,547,0.00492029077133738,0
"9590",2015-02-18 06:36:59,20.79,26.65,0,1475.5,0.00404338702825413,0
"5100",2015-02-15 03:47:00,20.1,33.2,0,551.5,0.00483320226312693,0
"4083",2015-02-14 10:50:00,20.34,36.29,121.5,510.25,0.00536659450596802,0
"1061",2015-02-12 08:28:00,20.6,22.5,9,805.5,0.00337038451262827,0
"6556",2015-02-16 04:02:59,20.39,26.39,0,851,0.00390552946185142,0
"307",2015-02-11 19:53:59,21,30.1,0,520,0.00463054681883977,0
"4179",2015-02-14 12:26:00,20.7,34.53,19,512.333333333333,0.00521978592400103,0
"6202",2015-02-15 22:08:59,20.29,31.2,0,721,0.00459398321209564,0
"3310",2015-02-13 21:56:59,20.245,31.29,0,512,0.00459444012541152,0
"1609",2015-02-12 17:36:00,22,27.89,421.8,631,0.0045609884399421,1
"6029",2015-02-15 19:15:59,20.39,32.79,0,661.666666666667,0.00486008397186806,0
"9519",2015-02-18 05:25:59,20.79,26.29,0,1527.5,0.00398841692997244,0
"8441",2015-02-17 11:28:00,21.4175,32.545,438,1098.75,0.00514080297721831,1
"9682",2015-02-18 08:09:00,20.7,27.2,0,1451.5,0.00410442230430706,0
"3147",2015-02-13 19:14:00,21.05,32.245,0,515,0.00497856065948955,0
"2991",2015-02-13 16:38:00,21.79,31.2,444,612,0.00504115659474208,1
"5028",2015-02-15 02:35:00,20,34.09,0,547.5,0.00493291694972601,0
"7043",2015-02-16 12:10:00,21.29,28.025,469,918.25,0.00438708088484858,1
"5441",2015-02-15 09:28:00,21.2,29.2,240.666666666667,620,0.00454700769080755,0
"3794",2015-02-14 06:01:00,19.6,38.345,0,504.5,0.00541680441294944,0
"6124",2015-02-15 20:51:00,20.39,32,0,684,0.0047420986639068,0
"7687",2015-02-16 22:53:59,20.39,30.15,0,716,0.00446597766159789,0
"1343",2015-02-12 13:09:59,24.29,23.5,225,744,0.0044127617404522,0
"1223",2015-02-12 11:10:00,24,22.5,301,801,0.00415036157515842,0
"6523",2015-02-16 03:29:59,20.39,26.6,0,866.5,0.0039368046496833,0
"6190",2015-02-15 21:56:59,20.29,31.2,0,713.5,0.00459398321209564,0
"1044",2015-02-12 08:10:59,20.5,22.0666666666667,14,858.666666666667,0.00328469727252378,0
"9018",2015-02-17 21:04:59,21,33.545,0,1520,0.00516492213067716,0
"7663",2015-02-16 22:30:00,20.29,30.29,0,719,0.00445903147096821,0
"7821",2015-02-17 01:08:00,20,30.39,0,714.5,0.00439373474883846,0
"676",2015-02-12 02:03:00,20.6,25.245,0,549,0.00378407296862427,0
"1755",2015-02-12 20:02:00,21.29,27.84,0,563,0.0043579177681492,0
"6453",2015-02-16 02:19:59,20.39,27.39,0,853.666666666667,0.00405448692792252,0
"4544",2015-02-14 18:30:59,19.89,35.5,0,526,0.00510343728618814,0
"8998",2015-02-17 20:44:59,20.945,33.79,0,1517,0.00518524995426627,0
"960",2015-02-12 06:47:00,20.6,22.495,0,634,0.00336963148078811,0
"2264",2015-02-13 04:31:00,20.89,24.0666666666667,0,578,0.00367179999029806,0
"1302",2015-02-12 12:29:00,24.2,22.7,285.666666666667,729,0.00423842033124109,0
"9666",2015-02-18 07:53:00,20.7,27.2,0,1437,0.00410442230430706,0
"9440",2015-02-18 04:07:00,20.79,26.1,0,1409.5,0.00395940882536073,0
"7387",2015-02-16 17:54:00,22,30.05,419,980,0.0049170162161352,1
"4353",2015-02-14 15:20:00,19.89,36.1266666666667,25,517.666666666667,0.0051942784578254,0
"8224",2015-02-17 07:51:00,20.65,30.34,0,775.5,0.0045675332175396,0
"7184",2015-02-16 14:31:00,21.7,29,452.75,918.5,0.00465713347075559,1
"7059",2015-02-16 12:26:00,21.5,28.2675,454,948,0.00448304346261749,1
"1958",2015-02-12 23:25:00,21,26.945,0,562,0.00414195345188212,0
"2367",2015-02-13 06:14:00,20.7,25.29,0,546,0.0038144398660383,0
"7021",2015-02-16 11:48:00,21.6,28.2,454,985.666666666667,0.00449991812260031,1
"2294",2015-02-13 05:00:59,20.89,24.29,0,578,0.00370607650135101,0
"6984",2015-02-16 11:10:59,21.5,28.29,454,1059.5,0.00448663755713656,1
"8980",2015-02-17 20:26:59,20.945,34,0,1514.5,0.00521774586790994,0
"250",2015-02-11 18:56:59,21.29,29.9266666666667,0,582,0.00468701421209814,0
"9272",2015-02-18 01:19:00,20.89,28,0,1299,0.00427602573874893,0
"1425",2015-02-12 14:31:59,23.7,24.29,90.3333333333333,600,0.00440220348975394,0
"3927",2015-02-14 08:13:59,19.79,37.1266666666667,0,505,0.00530599841138912,0
"3365",2015-02-13 22:52:00,20.15,31.79,0,504,0.00464085427327286,0
"7201",2015-02-16 14:48:00,21.7,28.89,465.25,908.25,0.00463933672315574,1
"2860",2015-02-13 14:26:59,23.4725,27.05,574.25,579.25,0.00483903488509196,1
"3052",2015-02-13 17:38:59,21.3233333333333,32.3266666666667,433,583,0.00507640613021972,1
"934",2015-02-12 06:21:00,20.5,22.79,0,614.666666666667,0.00339295519646057,0
"1558",2015-02-12 16:45:00,22.175,27.29,444,594.25,0.00451036492893207,1
"1168",2015-02-12 10:14:59,23.4266666666667,22.9266666666667,708.333333333333,829.333333333333,0.00408515956998715,1
"3981",2015-02-14 09:08:00,19.945,36.45,17,506,0.0052592084148094,0
"9211",2015-02-18 00:17:59,20.89,29,0,1255,0.00442982856778407,0
"422",2015-02-11 21:49:00,20.7,29.39,0,495,0.0044372461518178,0
"2272",2015-02-13 04:38:59,20.89,24.29,0,580.5,0.00370607650135101,0
"3092",2015-02-13 18:19:00,21.39,32.4,0,569,0.00510902281833226,0
"2199",2015-02-13 03:26:00,20.89,24.295,0,577,0.00370684392890811,0
"6576",2015-02-16 04:23:00,20.39,26.1,0,834,0.00386234505445109,0
"5723",2015-02-15 14:10:00,22.0333333333333,30.3233333333333,83.3333333333333,663.666666666667,0.00497227681111104,0
"9287",2015-02-18 01:34:00,20.79,27.6,0,1336,0.0041884933734446,0
"7198",2015-02-16 14:44:59,21.79,28.79,469,913,0.00464884919621899,1
"8736",2015-02-17 16:23:00,22.23,34.3266666666667,449.5,1505,0.00570322638534638,1
"6934",2015-02-16 10:21:00,21.5,27.1725,450.25,964.5,0.00430818068714422,1
"1413",2015-02-12 14:19:59,23.79,24.2,118.75,627,0.00440976790048444,0
"1119",2015-02-12 09:26:00,22.2,24.89,545.25,1095.5,0.00411738867138392,1
"6210",2015-02-15 22:17:00,20.245,31.1,0,723,0.00456633682619335,0
"6716",2015-02-16 06:42:59,20.39,24.945,0,807,0.00369041109614231,0
"6258",2015-02-15 23:05:00,20.245,30.445,0,730.5,0.00446947372192622,0
"8676",2015-02-17 15:23:00,22.15,34.2,448,1405.25,0.00565411881081779,1
"2625",2015-02-13 10:32:00,23.26,24.39,774,607.333333333333,0.00430389525755686,1
"6485",2015-02-16 02:51:59,20.3566666666667,27.1,0,858,0.0040029786796212,0
"3188",2015-02-13 19:54:59,20.7,31.79,0,517,0.00480239121811869,0
"6040",2015-02-15 19:27:00,20.39,32.7,0,660,0.00484664036562639,0
"8205",2015-02-17 07:32:00,20.7,30.29,0,775,0.00457412568546629,0
"878",2015-02-12 05:25:00,20.5333333333333,23.7966666666667,0,581.666666666667,0.00355101774332632,0
"4786",2015-02-14 22:33:00,19.89,36,0,527,0.00517591482227579,0
"9692",2015-02-18 08:19:00,20.7,27.1,14,1434,0.00408923331117716,0
"1908",2015-02-12 22:34:59,21,26.89,0,565,0.00413344273327552,0
"7167",2015-02-16 14:13:59,21.7,28.5666666666667,454,880.666666666667,0.00458703092309197,1
"9041",2015-02-17 21:28:00,20.89,33.09,0,1737,0.00505966925752913,0
"3841",2015-02-14 06:48:00,19.5,39.29,0,501,0.00551678505789689,0
"7966",2015-02-17 03:33:00,20,30.55,0,724,0.00441703154983629,0
"6919",2015-02-16 10:06:00,21.7,27.03,470,943.333333333333,0.00433856288078566,1
"2581",2015-02-13 09:48:00,22.5,25.05,705.5,580.5,0.00422087412724227,1
"2423",2015-02-13 07:09:59,20.89,25.39,0,527,0.0038749559254609,0
"3641",2015-02-14 03:28:00,19.7,36.5,0,505.5,0.00518639091440586,0
"61",2015-02-11 15:48:00,21.89,30.34,429,813,0.00493136856692414,1
"4055",2015-02-14 10:21:59,20.1,36.59,19,512.5,0.00533094268244806,0
"9194",2015-02-18 00:01:00,20.89,29.5,0,1201.5,0.00450675831431613,0
"9455",2015-02-18 04:21:59,20.8233333333333,26.0666666666667,0,1456.5,0.00396249428544764,0
"4344",2015-02-14 15:10:59,19.89,36,24,506.5,0.00517591482227579,0
"5453",2015-02-15 09:40:00,21.4633333333333,28.9633333333333,239.333333333333,640,0.00458383259479218,0
"5509",2015-02-15 10:36:00,22,28.89,169.333333333333,636.666666666667,0.00472576583096545,0
"5210",2015-02-15 05:37:00,20.1,32.29,0,568,0.00469972496770391,0
"5691",2015-02-15 13:38:00,22.39,29.79,91.3333333333333,656.666666666667,0.00499224333885032,0
"4742",2015-02-14 21:49:00,19.79,35.2,0,524.5,0.00502842070562293,0
"632",2015-02-12 01:19:00,20.7,26,0,522,0.00392220301282748,0
"7892",2015-02-17 02:19:00,19.89,30.39,0,723,0.00436367615447494,0
"4257",2015-02-14 13:44:00,20.5,35.29,61.25,505.5,0.00526971090353197,0
"3610",2015-02-14 02:57:00,19.76,36.4666666666667,0,504.666666666667,0.00520111117774783,0
"3869",2015-02-14 07:15:59,19.55,38.45,0,505.5,0.00541476756295358,0
"1145",2015-02-12 09:52:00,22.89,24.295,624,1105,0.00419148272738827,1
"8656",2015-02-17 15:03:00,22.175,34.425,444,1389.25,0.0057004120346292,1
"2577",2015-02-13 09:43:59,22.39,25.05,686,584.5,0.00419255438088021,1
"3339",2015-02-13 22:25:59,20.15,31.6,0,512.5,0.00461291147090429,0
"6737",2015-02-16 07:04:00,20.39,24.79,0,811,0.00366734489678181,0
"8722",2015-02-17 16:08:59,22.2,34.4,449,1441.33333333333,0.00570499450173149,1
"6066",2015-02-15 19:53:00,20.39,32.5,0,679,0.00481676774943883,0
"340",2015-02-11 20:26:59,20.945,30.4,0,494.5,0.00466113858404688,0
"7193",2015-02-16 14:39:59,21.7,28.89,454,917,0.00463933672315574,1
"3471",2015-02-14 00:38:00,19.89,34.4,0,505.5,0.00494404565624152,0
"3079",2015-02-13 18:06:00,21.29,32.73,0,582.333333333333,0.00512968375082379,0
"3359",2015-02-13 22:46:00,20.15,31.79,0,507.5,0.00464085427327286,0
"5323",2015-02-15 07:30:00,20,31.5,0,592.5,0.00455539200407514,0
"9232",2015-02-18 00:39:00,20.89,28.7,0,1656.5,0.00438367978766792,0
"5846",2015-02-15 16:13:00,21.29,31.7,31,666.333333333333,0.0049669655682835,0
"4310",2015-02-14 14:37:00,20.1,35.79,31,506.666666666667,0.00521341057015086,0
"8211",2015-02-17 07:38:00,20.7,30.29,0,774.5,0.00457412568546629,0
"6911",2015-02-16 09:58:00,21.675,26.87,549.75,1006,0.00430607038588876,1
"9472",2015-02-18 04:38:59,20.79,26.0333333333333,0,1511.66666666667,0.003949231180183,0
"6004",2015-02-15 18:51:00,20.5,32.845,0,646.5,0.00490173186487402,0
"2235",2015-02-13 04:01:59,20.89,24.0966666666667,0,580.333333333333,0.00367640407940608,0
"6426",2015-02-16 01:53:00,20.39,27.79,0,851.5,0.00411408976821918,0
"1644",2015-02-12 18:10:59,21.89,28,0,606,0.00454825116318119,0
"4019",2015-02-14 09:46:00,20.1666666666667,36.2,24,510.333333333333,0.00529562650746093,0
"4800",2015-02-14 22:46:59,19.89,35.9,0,532,0.0051614179748336,0
"6078",2015-02-15 20:05:00,20.5,32.5,0,675,0.00484984319757536,0
"6593",2015-02-16 04:40:00,20.39,25.89,0,795.5,0.0038310773067989,0
"4915",2015-02-15 00:42:00,19.945,35.4,0,542,0.00510646480811851,0
"7526",2015-02-16 20:12:59,20.5,30.5,0,744,0.00454920847912978,0
"3273",2015-02-13 21:20:00,20.39,31.2,0,511,0.00462266512278733,0
"9748",2015-02-18 09:15:00,20.815,27.7175,429.75,1505.25,0.00421296819328694,1
"8718",2015-02-17 16:05:00,22.245,34.145,459,1404,0.00567799856858127,1
"7491",2015-02-16 19:38:00,20.65,30.55,0,768,0.00459938142619299,0
"8345",2015-02-17 09:52:00,21.2,31.29,433,938,0.00487501211189772,1
"4836",2015-02-14 23:23:00,20,35.79,0,539.5,0.00518096065214833,0
"8032",2015-02-17 04:38:59,20.39,30.5,0,729,0.00451819810797625,0
"113",2015-02-11 16:40:00,22,30.175,423.5,794.25,0.00493763206073067,1
"7461",2015-02-16 19:08:00,21,30.29,0,809.75,0.00465999516919142,0
"4214",2015-02-14 13:01:00,20.6,34.8725,183,492.75,0.00523933284081706,0
"8395",2015-02-17 10:41:59,21.29,31.39,433,990,0.00491800866470675,1
"7374",2015-02-16 17:41:00,22,30.2,419,982.5,0.00494175539235679,1
"7689",2015-02-16 22:56:00,20.39,30.1,0,721.5,0.00445851830844756,0
"8444",2015-02-17 11:31:00,21.412,32.498,433.5,1083.25,0.00513157369914483,1
"1392",2015-02-12 13:59:00,23.945,24.2,134,665,0.00445135613947432,0
"7797",2015-02-17 00:43:59,20.2,30.29,0,714,0.00443411196334396,0
"7279",2015-02-16 16:06:00,21.89,29.2,446,906.666666666667,0.00474466311607751,1
"1293",2015-02-12 12:20:00,24.1,22.7,260.25,735.5,0.004212893458768,0
"4148",2015-02-14 11:55:00,20.79,34.8175,143,510,0.00529312044669456,0
"8893",2015-02-17 19:00:00,21.5,34.1725,0,1472.25,0.00542771049918892,0
"5120",2015-02-15 04:07:00,20.1,32.79,0,554,0.00477305710405953,0
"3180",2015-02-13 19:46:59,20.79,31.89,0,516,0.0048446016983366,0
"930",2015-02-12 06:16:59,20.5,23.5,0,604,0.00349925404492317,0
"8514",2015-02-17 12:40:59,21.7,32.95,459,1157,0.00529686906882136,1
"2799",2015-02-13 13:25:59,23.89,25.5,227,560.5,0.00467667915865061,0
"9574",2015-02-18 06:21:00,20.7,26.6,0,1559.5,0.00401329939851772,0
"544",2015-02-11 23:51:00,20.6,26.895,0,501,0.00403300163631638,0
"5212",2015-02-15 05:38:59,20.1,32.29,0,566.5,0.00469972496770391,0
"8891",2015-02-17 18:58:00,21.6,34.09,0,1481,0.00544802690925694,0
"5304",2015-02-15 07:11:00,20,31.79,0,580.5,0.00459764053087652,0
"4084",2015-02-14 10:51:00,20.365,36.195,152.5,514.5,0.00536076888903939,0
"3800",2015-02-14 06:07:00,19.6,38.59,0,503,0.00545171767472357,0
"8365",2015-02-17 10:12:00,21.26,31.29,433,960.666666666667,0.00489313433797612,1
"5673",2015-02-15 13:20:00,22.6,29.39,95.6,646,0.00498843332846294,0
"9382",2015-02-18 03:08:59,20.79,26.5,0,1251.5,0.00402048164742504,0
"571",2015-02-12 00:17:59,20.6,26.7933333333333,0,505.666666666667,0.00401765788210782,0
"4164",2015-02-14 12:10:59,20.8233333333333,34.4333333333333,73.5,512,0.00524506845183653,0
"54",2015-02-11 15:40:59,21.89,30.5666666666667,429,829,0.00496850454649975,1
"7481",2015-02-16 19:27:59,20.6666666666667,30.5666666666667,0,766.333333333333,0.00460667360648062,0
"2132",2015-02-13 02:19:00,21,25.445,0,579,0.00390992580316924,0
"6762",2015-02-16 07:28:59,20.39,24.6,0,805.333333333333,0.00363907252076092,0
"4169",2015-02-14 12:16:00,20.79,34.4666666666667,148.333333333333,511.666666666667,0.00523933584661439,0
"2341",2015-02-13 05:48:00,20.745,25.995,0,566,0.00393239809737234,0
"8385",2015-02-17 10:32:00,21.29,31.315,426,979,0.00490616540116382,1
"1846",2015-02-12 21:33:00,21.1,27.145,0,563,0.00419879625315612,0
"3772",2015-02-14 05:38:59,19.6,38.29,0,504,0.00540896727594585,0
"9516",2015-02-18 05:23:00,20.745,26.29,0,1510.5,0.00397730963023016,0
"949",2015-02-12 06:36:00,20.6,22.5,0,611.5,0.00337038451262827,0
"4601",2015-02-14 19:27:59,19.84,35.45,0,521.5,0.00508028561873035,0
"3541",2015-02-14 01:47:59,19.84,35.845,0,501,0.00513736000817665,0
"6289",2015-02-15 23:36:00,20.29,29.89,0,729.5,0.00439973041416739,0
"6144",2015-02-15 21:10:59,20.39,31.89,0,705,0.00472567385241829,0
"7749",2015-02-16 23:55:59,20.245,30.445,0,709,0.00446947372192622,0
"2677",2015-02-13 11:23:59,23.7,25.39,791,707.666666666667,0.00460303756240186,1
"377",2015-02-11 21:04:00,20.79,29.34,0,490,0.00445444160511457,0
"2635",2015-02-13 10:41:59,23.29,24.525,796.5,614,0.00433578781186753,1
"6490",2015-02-16 02:57:00,20.39,27,0,863.5,0.00399638508339172,0
"1003",2015-02-12 07:30:00,20.6,22.29,0,705.5,0.00333875873669441,0
"769",2015-02-12 03:36:00,20.6,24.5233333333333,0,609.333333333333,0.00367526032252387,0
"9220",2015-02-18 00:27:00,20.89,28.89,0,1072,0.00441290655887192,0
"3026",2015-02-13 17:12:59,21.5,32.09,440.25,619,0.00509423237108781,1
"6495",2015-02-16 03:02:00,20.39,26.89,0,863,0.00397999933345114,0
"5945",2015-02-15 17:51:59,20.5,32.545,7,675.5,0.00485661079748325,0
"8780",2015-02-17 17:06:59,22.125,34.37,447,1484.25,0.00567375226941524,1
"6017",2015-02-15 19:04:00,20.39,32.79,0,650,0.00486008397186806,0
"4890",2015-02-15 00:16:59,20,35.59,0,531,0.00515176885328093,0
"6008",2015-02-15 18:55:00,20.4633333333333,32.8633333333333,0,653.333333333333,0.00489331664416065,0
"257",2015-02-11 19:04:00,21.2,30,0,589.333333333333,0.00467251906656465,0
"6795",2015-02-16 08:02:00,20.39,24.39,0,817.5,0.003607827077725,0
"2378",2015-02-13 06:24:59,20.65,25.42,0,543.25,0.00382230053847819,0
"3016",2015-02-13 17:03:00,21.6,31.79,444,629,0.0050774563762716,1
"3423",2015-02-13 23:50:00,20,33.59,0,504,0.00486000025388971,0
"3720",2015-02-14 04:46:59,19.6,36.9,0,499.5,0.00521096642973746,0
"8623",2015-02-17 14:30:00,22,34.59,459,1316.5,0.00566665438164527,1
"4971",2015-02-15 01:38:00,20,34.9,0,536,0.00505107800353441,0
"4262",2015-02-14 13:49:00,20.5,35.29,54.5,502.75,0.00526971090353197,0
"7691",2015-02-16 22:58:00,20.39,30.2,0,720,0.00447343719239004,0
"6790",2015-02-16 07:57:00,20.39,24.39,0,821,0.003607827077725,0
"2094",2015-02-13 01:40:59,21,24.395,0,570,0.00374760874091139,0
"7830",2015-02-17 01:17:00,20,30.29,0,712.75,0.0043791751281533,0
"740",2015-02-12 03:07:00,20.6,24.6,0,556,0.00368681829901744,0
"5456",2015-02-15 09:42:59,21.5333333333333,28.89,256,637.666666666667,0.00459192595893239,0
"7744",2015-02-16 23:51:00,20.2,30.5,0,711.333333333333,0.00446507425916187,0
"4782",2015-02-14 22:28:59,19.89,36,0,529.5,0.00517591482227579,0
"320",2015-02-11 20:06:59,21,29.4,0,523.333333333333,0.00452207677436432,0
"7044",2015-02-16 12:10:59,21.315,28.075,454,919.75,0.00440175422017843,1
"4741",2015-02-14 21:48:00,19.79,35.2,0,527,0.00502842070562293,0
"7512",2015-02-16 19:59:00,20.65,30.39,0,759,0.0045751158307073,0
"6127",2015-02-15 20:54:00,20.39,32,0,692,0.0047420986639068,0
"2643",2015-02-13 10:50:00,23.365,24.7925,790.25,645.25,0.00440344868891725,1
"9701",2015-02-18 08:28:00,20.79,27,14,1477.66666666667,0.00409683943582711,0
"155",2015-02-11 17:22:00,21.89,30.245,426,790.5,0.00491580553078374,1
"3087",2015-02-13 18:14:00,21.3566666666667,32.5,0,580,0.0051143754829636,0
"2405",2015-02-13 06:52:00,20.89,25.1,0,539,0.00383042432009906,0
"4382",2015-02-14 15:49:00,19.79,36.2,24,512.666666666667,0.00517246151018731,0
"4287",2015-02-14 14:13:59,20.29,35.7,31,505,0.00526218255422322,0
"4525",2015-02-14 18:11:59,19.79,35.5,0,523,0.0050716259994161,0
"3508",2015-02-14 01:14:59,19.89,35.4,0,499,0.00508894378907528,0
"5843",2015-02-15 16:09:59,21.29,31.7,31,664.25,0.0049669655682835,0
"6336",2015-02-16 00:23:00,20.29,29,0,730,0.00426782583453201,0
"5797",2015-02-15 15:23:59,21.7,31.025,50,658.5,0.00498493610278005,0
"2797",2015-02-13 13:24:00,23.89,25.5,225.5,556.75,0.00467667915865061,0
"8944",2015-02-17 19:51:00,21.1,34.29,0,1489,0.00531342794587954,0
"5535",2015-02-15 11:02:00,21.7,29.5,246,628.5,0.00473804051992681,0
"6898",2015-02-16 09:45:00,21.29,27.2933333333333,509.333333333333,1001,0.00427175793760176,1
"8894",2015-02-17 19:01:00,21.5,34.09,0,1473,0.00541449273397144,0
"3839",2015-02-14 06:46:00,19.5,39.4,0,506,0.00553236774917479,0
"7208",2015-02-16 14:55:00,21.7,29.075,454,910.75,0.00466926819643476,1
"5393",2015-02-15 08:39:59,20.2,30.4725,37,608,0.0044610194986461,0
"4481",2015-02-14 17:28:00,20,35.59,14,516.5,0.00515176885328093,0
"2267",2015-02-13 04:34:00,20.89,25.5,0,585,0.00389184888190864,0
"1383",2015-02-12 13:50:00,24,24.1,183,679.333333333333,0.00444760877307786,0
"3269",2015-02-13 21:16:00,20.39,31.2,0,509,0.00462266512278733,0
"60",2015-02-11 15:47:00,21.89,30.6,429,824,0.00497396609103204,1
"8261",2015-02-17 08:28:00,20.6,30.39,0,787,0.00456093238421853,0
"4523",2015-02-14 18:10:00,19.89,35.5,0,514.5,0.00510343728618814,0
"121",2015-02-11 16:47:59,21.9266666666667,30.29,426.666666666667,791,0.00493429603105484,1
"5754",2015-02-15 14:41:00,21.89,30.6,65.6666666666667,678,0.00497396609103204,0
"10",2015-02-11 14:57:00,21.79,31.4633333333333,437.333333333333,1027.33333333333,0.00508405259531726,1
"8475",2015-02-17 12:02:00,21.6,32.7,438,1207,0.00522402106934216,1
"2430",2015-02-13 07:17:00,20.8566666666667,25.3566666666667,0,530.666666666667,0.00386185912300041,0
"8189",2015-02-17 07:15:59,20.7,30.2,0,768,0.00456043504036532,0
"4789",2015-02-14 22:36:00,19.89,36.03,0,534.666666666667,0.00518026400719636,0
"2083",2015-02-13 01:30:00,21.1,25.1,0,576,0.0038805016282998,0
"9327",2015-02-18 02:13:59,20.7,27.1,0,1207.5,0.00408923331117716,0
"9603",2015-02-18 06:49:59,20.79,26.79,0,1502.66666666667,0.00406476689601859,0
"7822",2015-02-17 01:08:59,20,30.39,0,715,0.00439373474883846,0
"4720",2015-02-14 21:27:00,20,35.2,0,533,0.00509485266079684,0
"371",2015-02-11 20:57:59,20.84,30.045,0,495,0.00457642762145289,0
"9135",2015-02-17 23:02:00,20.79,30.89,0,1231,0.00469153983182186,0
"3847",2015-02-14 06:53:59,19.55,39.2,0,505.5,0.00552132477325438,0
"4050",2015-02-14 10:17:00,20.025,36.55,25.5,506.25,0.00530018479981663,0
"5434",2015-02-15 09:21:00,21,29.5,202,621.5,0.00453757019581831,0
"4690",2015-02-14 20:57:00,19.84,35.45,0,525,0.00508028561873035,0
"9198",2015-02-18 00:04:59,20.89,29.4266666666667,0,1213.66666666667,0.00449547410244092,0
"7501",2015-02-16 19:47:59,20.6666666666667,30.4266666666667,0,760,0.00458541879306692,0
"9428",2015-02-18 03:55:00,20.79,26.1,0,1406,0.00395940882536073,0
