date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1949,20.89,25.39,0.0,575.2,0.0038749559254609,0
1950,20.89,25.39,0.0,578.0,0.0038749559254609,0
1951,20.89,25.39,0.0,572.75,0.0038749559254609,0
1952,20.89,25.39,0.0,569.6,0.0038749559254609,0
1953,20.8566666666667,25.3566666666667,0.0,566.333333333333,0.0038618591230004,0
1954,20.8566666666667,25.3566666666667,0.0,567.333333333333,0.0038618591230004,0
1955,20.865,25.365,0.0,570.25,0.0038651299636758,0
1956,20.89,25.39,0.0,575.0,0.0038749559254609,0
1957,20.89,25.37,0.0,570.2,0.0038718845768051,0
1958,20.89,25.3566666666667,0.0,565.333333333333,0.0038698370277811,0
1959,20.89,25.29,0.0,569.25,0.0038595994836159,0
1960,20.89,25.315,0.0,567.25,0.0038634385234295,0
1961,20.89,25.29,0.0,567.5,0.0038595994836159,0
1962,20.865,25.2675,0.0,566.0,0.0038501809049505,0
1963,20.89,25.29,0.0,565.75,0.0038595994836159,0
1964,20.89,25.2675,0.0,564.5,0.0038561443880515,0
1965,20.89,25.218,0.0,562.6,0.0038485433120898,0
1966,20.89,25.29,0.0,561.333333333333,0.0038595994836159,0
1967,20.89,25.29,0.0,561.0,0.0038595994836159,0
1968,20.89,25.29,0.0,566.75,0.0038595994836159,0
1969,20.9175,25.245,0.0,563.75,0.0038592526447835,0
1970,20.89,25.2,0.0,566.75,0.0038457793302435,0
1971,20.89,25.218,0.0,563.4,0.0038485433120898,0
1972,20.89,25.2,0.0,564.25,0.0038457793302435,0
1973,20.89,25.2225,0.0,562.75,0.003849234311366,0
1974,20.9175,25.2,0.0,560.0,0.0038523308002853,0
1975,20.89,25.2,0.0,558.75,0.0038457793302435,0
1976,20.89,25.2,0.0,558.5,0.0038457793302435,0
1977,20.89,25.2,0.0,558.333333333333,0.0038457793302435,0
1978,20.89,25.2,0.0,561.4,0.0038457793302435,0
1979,20.89,25.2,0.0,558.25,0.0038457793302435,0
1980,20.89,25.2,0.0,557.2,0.0038457793302435,0
1981,20.89,25.2,0.0,559.666666666667,0.0038457793302435,0
1982,20.89,25.1333333333333,0.0,561.0,0.0038355425730949,0
1983,20.89,25.16,0.0,563.4,0.0038396372357686,0
1984,20.9175,25.125,0.0,559.75,0.0038407947330213,0
1985,20.9175,25.1,0.0,559.0,0.0038369494717725,0
1986,20.9175,25.1,0.0,561.0,0.0038369494717725,0
1987,20.89,25.1,0.0,563.25,0.003830424320099,0
1988,20.89,25.1,0.0,560.75,0.003830424320099,0
1989,20.89,25.1,0.0,558.0,0.003830424320099,0
1990,20.89,25.08,0.0,556.8,0.0038273534084854,0
1991,20.89,25.125,0.0,556.0,0.0038342630019974,0
1992,20.89,25.1,0.0,558.0,0.003830424320099,0
1993,20.89,25.08,0.0,556.8,0.0038273534084854,0
1994,20.89,25.0666666666667,0.0,557.0,0.0038253061508194,0
1995,20.89,25.0,0.0,556.8,0.0038150700634007,0
1996,20.89,25.025,0.0,548.5,0.0038189085569427,0
1997,20.89,25.05,0.0,550.0,0.0038227470975725,0
1998,20.89,25.0,0.0,554.0,0.0038150700634007,0
1999,20.89,25.025,0.0,555.25,0.0038189085569427,0
2000,20.89,25.0,0.0,555.5,0.0038150700634007,0
2001,20.89,25.0,0.0,556.75,0.0038150700634007,0
2002,20.89,25.0,0.0,558.0,0.0038150700634007,0
2003,20.89,25.0,0.0,558.0,0.0038150700634007,0
2004,20.89,25.0,0.0,558.25,0.0038150700634007,0
2005,20.89,25.0,0.0,556.25,0.0038150700634007,0
2006,20.89,25.0,0.0,554.5,0.0038150700634007,0
2007,20.89,25.0,0.0,555.25,0.0038150700634007,0
2008,20.89,25.0,0.0,558.0,0.0038150700634007,0
2009,20.89,25.0,0.0,554.333333333333,0.0038150700634007,0
2010,20.89,25.0,0.0,549.75,0.0038150700634007,0
2011,20.89,24.9725,0.0,558.5,0.0038108477748898,0
2012,20.865,24.92,0.0,558.25,0.0037969067342688,0
2013,20.89,24.9175,0.0,558.25,0.003802403368789,0
2014,20.89,24.9725,0.0,547.25,0.0038108477748898,0
2015,20.89,24.945,0.0,553.75,0.003806625543353,0
2016,20.89,24.89,0.0,547.75,0.0037981812511967,0
2017,20.89,24.89,0.0,547.25,0.0037981812511967,0
2018,20.89,24.89,0.0,551.5,0.0037981812511967,0
2019,20.89,24.89,0.0,554.0,0.0037981812511967,0
2020,20.89,24.89,0.0,550.0,0.0037981812511967,0
2021,20.89,24.9266666666667,0.0,553.666666666667,0.00380381075398,0
2022,20.89,24.934,0.0,552.4,0.0038049366666907,0
2023,20.89,24.9266666666667,0.0,554.0,0.00380381075398,0
2024,20.83,24.87,0.0,547.0,0.0037810396399206,0
2025,20.89,24.89,0.0,542.333333333333,0.0037981812511967,0
2026,20.84,24.8925,0.0,544.75,0.0037868252913379,0
2027,20.89,24.945,0.0,547.0,0.003806625543353,0
2028,20.865,24.865,0.0,552.75,0.0037884756824745,0
2029,20.89,25.0,0.0,556.0,0.0038150700634007,0
2030,20.87,24.934,0.0,551.6,0.0038002289763746,0
2031,20.84,24.92,0.0,553.0,0.0037910342862335,0
2032,20.89,24.9725,0.0,551.25,0.0038108477748898,0
2033,20.8566666666667,24.9266666666667,0.0,552.666666666667,0.0037959697919508,0
2034,20.865,24.9725,0.0,553.75,0.003804954768362,0
2035,20.8566666666667,24.8566666666667,0.0,545.666666666667,0.0037852449348122,0
2036,20.865,24.9175,0.0,547.75,0.0037965234997134,0
2037,20.89,24.912,0.0,548.4,0.0038015589407128,0
2038,20.89,24.9266666666667,0.0,549.333333333333,0.00380381075398,0
2039,20.89,25.0,0.0,549.333333333333,0.0038150700634007,0
2040,20.865,24.8925,0.0,545.5,0.0037926911799746,0
2041,20.89,24.9266666666667,0.0,543.0,0.00380381075398,0
2042,20.89,24.978,0.0,545.6,0.003811692228034,0
2043,20.85,24.956,0.0,547.6,0.0037988957798191,0
2044,20.89,25.0,0.0,548.666666666667,0.0038150700634007,0
2045,20.89,25.0,0.0,542.75,0.0038150700634007,0
2046,20.87,24.978,0.0,537.2,0.0038069761284953,0
2047,20.8566666666667,24.9266666666667,0.0,541.333333333333,0.0037959697919508,0
2048,20.865,24.9725,0.0,545.25,0.003804954768362,0
2049,20.83,24.934,0.0,541.25,0.0037908289983185,0
2050,20.8233333333333,24.9266666666667,0.0,535.5,0.0037881430827897,0
2051,20.89,25.0,0.0,536.5,0.0038150700634007,0
2052,20.87,24.978,0.0,543.8,0.0038069761284953,0
2053,20.84,24.92,0.0,542.0,0.0037910342862335,0
2054,20.84,24.945,0.0,537.25,0.0037948606943617,0
2055,20.8233333333333,24.9266666666667,0.0,538.0,0.0037881430827897,0
2056,20.8233333333333,24.9266666666667,0.0,542.0,0.0037881430827897,0
2057,20.81,24.912,0.0,542.0,0.0037827757649632,0
2058,20.79,24.89,0.0,545.333333333333,0.0037747360607463,0
2059,20.865,24.9725,0.0,543.25,0.003804954768362,0
2060,20.8566666666667,24.93,0.0,539.0,0.003796480508603,0
2061,20.84,24.945,0.0,540.75,0.0037948606943617,0
2062,20.79,24.9175,0.0,538.0,0.0037789319589211,0
2063,20.79,24.89,0.0,538.0,0.0037747360607463,0
2064,20.79,24.9266666666667,0.0,538.666666666667,0.00378033060415,0
2065,20.81,24.956,0.0,541.6,0.0037894976729742,0
2066,20.79,24.89,0.0,537.5,0.0037747360607463,0
2067,20.79,24.978,0.0,537.2,0.003788163132972,0
2068,20.79,24.9633333333333,0.0,541.0,0.0037859252475872,0
2069,20.79,25.0,0.0,534.0,0.0037915199910604,0
2070,20.79,25.0,0.0,532.0,0.0037915199910604,0
2071,20.84,25.0,0.0,531.75,0.0038032789569584,0
2072,20.79,25.0,0.0,532.8,0.0037915199910604,0
2073,20.79,25.0,0.0,532.0,0.0037915199910604,0
2074,20.8233333333333,24.9266666666667,0.0,533.666666666667,0.0037881430827897,0
2075,20.79,25.0,0.0,531.75,0.0037915199910604,0
2076,20.79,25.0,0.0,534.4,0.0037915199910604,0
2077,20.79,25.0,0.0,535.666666666667,0.0037915199910604,0
2078,20.79,25.0,0.0,529.75,0.0037915199910604,0
2079,20.79,25.0,0.0,532.0,0.0037915199910604,0
2080,20.79,25.0,0.0,531.333333333333,0.0037915199910604,0
2081,20.79,25.0,0.0,529.75,0.0037915199910604,0
2082,20.79,25.0,0.0,528.75,0.0037915199910604,0
2083,20.79,25.0,0.0,528.25,0.0037915199910604,0
2084,20.79,25.0,0.0,526.0,0.0037915199910604,0
2085,20.79,25.0,0.0,526.5,0.0037915199910604,0
2086,20.79,24.9633333333333,0.0,529.333333333333,0.0037859252475872,0
2087,20.815,24.945,0.0,528.25,0.00378899030008,0
2088,20.81,24.934,0.0,526.8,0.0037861367009178,0
2089,20.79,24.9725,0.0,525.5,0.003787323924077,0
2090,20.79,24.9633333333333,0.0,524.666666666667,0.0037859252475872,0
2091,20.79,24.89,0.0,523.0,0.0037747360607463,0
2092,20.79,24.89,0.0,526.0,0.0037747360607463,0
2093,20.79,24.9725,0.0,523.25,0.003787323924077,0
2094,20.79,24.89,0.0,524.333333333333,0.0037747360607463,0
2095,20.79,24.89,0.0,521.5,0.0037747360607463,0
2096,20.79,24.912,0.0,518.6,0.0037780927747847,0
2097,20.79,24.89,0.0,520.75,0.0037747360607463,0
2098,20.79,24.89,0.0,527.666666666667,0.0037747360607463,0
2099,20.79,24.945,0.0,526.0,0.0037831279133643,0
2100,20.79,24.956,0.0,519.6,0.0037848063108969,0
2101,20.79,24.9633333333333,0.0,518.333333333333,0.0037859252475872,0
2102,20.79,24.9725,0.0,520.5,0.003787323924077,0
2103,20.79,24.945,0.0,521.75,0.0037831279133643,0
2104,20.79,24.89,0.0,523.0,0.0037747360607463,0
2105,20.79,24.89,0.0,520.333333333333,0.0037747360607463,0
2106,20.79,24.89,0.0,519.0,0.0037747360607463,0
2107,20.79,24.945,0.0,516.25,0.0037831279133643,0
2108,20.79,25.0,0.0,518.6,0.0037915199910604,0
2109,20.79,25.0,0.0,519.333333333333,0.0037915199910604,0
2110,20.76,25.0,0.0,515.333333333333,0.0037844800075353,0
2111,20.772,25.0,0.0,516.4,0.0037872946167828,0
2112,20.745,25.0,0.0,519.5,0.0037809643394475,0
2113,20.7675,25.0,0.0,522.25,0.003786238922116,0
2114,20.7675,25.0,0.0,514.75,0.003786238922116,0
2115,20.7675,25.0,0.0,513.75,0.003786238922116,0
2116,20.79,25.0,0.0,515.0,0.0037915199910604,0
2117,20.79,25.0,0.0,519.0,0.0037915199910604,0
2118,20.772,25.0,0.0,518.8,0.0037872946167828,0
2119,20.79,25.0,0.0,517.333333333333,0.0037915199910604,0
2120,20.73,25.0666666666667,0.0,509.75,0.0037875860946652,0
2121,20.718,25.04,0.0,513.6,0.0037807195315116,0
2122,20.73,25.0666666666667,0.0,511.0,0.0037875860946652,0
2123,20.718,25.1,0.0,512.4,0.0037898339613418,0
2124,20.7,25.075,0.0,515.5,0.0037818146829979,0
2125,20.736,25.1,0.0,511.8,0.00379406394707,0
2126,20.73,25.1,0.0,511.666666666667,0.003792653489549,0
2127,20.7,25.05,0.0,509.75,0.0037780212778289,0
2128,20.73,25.1,0.0,513.0,0.003792653489549,0
2129,20.7,25.1,0.0,508.5,0.0037856081341577,0
2130,20.7,25.1,0.0,510.0,0.0037856081341577,0
2131,20.7,25.1,0.0,509.666666666667,0.0037856081341577,0
2132,20.7,25.1,0.0,508.5,0.0037856081341577,0
2133,20.7,25.1,0.0,511.25,0.0037856081341577,0
2134,20.7,25.1,0.0,513.333333333333,0.0037856081341577,0
2135,20.7,25.1,0.0,509.5,0.0037856081341577,0
2136,20.7,25.1,0.0,509.0,0.0037856081341577,0
2137,20.7,25.1,0.0,509.0,0.0037856081341577,0
2138,20.7,25.1,0.0,510.5,0.0037856081341577,0
2139,20.7,25.1,0.0,512.0,0.0037856081341577,0
2140,20.7,25.1,0.0,509.0,0.0037856081341577,0
2141,20.68,25.12,0.0,508.0,0.0037839486547331,0
2142,20.7,25.125,0.0,502.25,0.0037894016313091,0
2143,20.675,25.1,0.0,502.5,0.003779745821947,0
2144,20.7,25.1,0.0,505.5,0.0037856081341577,0
2145,20.7,25.1,0.0,505.5,0.0037856081341577,0
2146,20.7,25.1,0.0,500.25,0.0037856081341577,0
2147,20.68,25.1,0.0,500.0,0.0037809176436359,0
2148,20.6666666666667,25.1,0.0,499.0,0.0037777934973741,0
2149,20.7,25.1,0.0,501.25,0.0037856081341577,0
2150,20.7,25.1,0.0,501.0,0.0037856081341577,0
2151,20.7,25.1,0.0,502.0,0.0037856081341577,0
2152,20.7,25.1,0.0,496.25,0.0037856081341577,0
2153,20.7,25.1,0.0,495.8,0.0037856081341577,0
2154,20.66,25.1,0.0,497.8,0.0037762322779324,0
2155,20.6333333333333,25.1,0.0,497.0,0.0037699930872535,0
2156,20.625,25.1,0.0,497.25,0.0037680452050206,0
2157,20.675,25.175,0.0,503.25,0.003791108720811,0
2158,20.675,25.125,0.0,500.0,0.0037835334090517,0
2159,20.7,25.1,0.0,494.75,0.0037856081341577,0
2160,20.7,25.1,0.0,492.333333333333,0.0037856081341577,0
2161,20.7,25.1,0.0,492.75,0.0037856081341577,0
2162,20.7,25.1,0.0,497.0,0.0037856081341577,0
2163,20.65,25.075,0.0,498.5,0.0037701098758457,0
2164,20.7,25.1,0.0,498.75,0.0037856081341577,0
2165,20.675,25.075,0.0,498.75,0.0037759582806911,0
2166,20.7,25.1,0.0,495.333333333333,0.0037856081341577,0
2167,20.675,25.075,0.0,490.75,0.0037759582806911,0
2168,20.7,25.1,0.0,487.75,0.0037856081341577,0
2169,20.65,25.05,0.0,491.75,0.0037663282820191,0
2170,20.7,25.1,0.0,491.25,0.0037856081341577,0
2171,20.7,25.1,0.0,493.5,0.0037856081341577,0
2172,20.7,25.1,0.0,493.333333333333,0.0037856081341577,0
2173,20.7,25.0,0.0,493.25,0.0037704346054599,0
2174,20.7,25.0,0.0,491.0,0.0037704346054599,0
2175,20.7,25.0,0.0,492.0,0.0037704346054599,0
2176,20.7,25.0,0.0,496.0,0.0037704346054599,0
2177,20.7,25.0,0.0,493.0,0.0037704346054599,0
2178,20.7,25.0,0.0,491.25,0.0037704346054599,0
2179,20.7,25.0,0.0,494.0,0.0037704346054599,0
2180,20.7,25.0,0.0,494.2,0.0037704346054599,0
2181,20.7,25.0,0.0,493.75,0.0037704346054599,0
2182,20.7,25.0,0.0,495.75,0.0037704346054599,0
2183,20.7,25.0,0.0,492.25,0.0037704346054599,0
2184,20.7,25.0,0.0,486.5,0.0037704346054599,0
2185,20.7,25.0,0.0,493.333333333333,0.0037704346054599,0
2186,20.7,25.0,0.0,494.75,0.0037704346054599,0
2187,20.7,25.0,0.0,490.0,0.0037704346054599,0
2188,20.7,25.0,0.0,490.5,0.0037704346054599,0
2189,20.7,25.0,0.0,490.25,0.0037704346054599,0
2190,20.7,25.0,0.0,498.25,0.0037704346054599,0
2191,20.7,25.0,0.0,499.0,0.0037704346054599,0
2192,20.7,24.9633333333333,0.0,493.0,0.0037648711626354,0
2193,20.7,24.9816666666667,0.0,484.833333333333,0.0037676528716821,0
2194,20.7,24.9725,0.0,480.0,0.0037662620140674,0
2195,20.7,24.9725,0.0,478.75,0.0037662620140674,0
2196,20.7,25.0,0.0,483.333333333333,0.0037704346054599,0
2197,20.7,25.0,0.0,480.2,0.0037704346054599,0
2198,20.7,24.89,0.0,483.333333333333,0.0037537445737535,0
2199,20.7,24.89,0.0,487.0,0.0037537445737535,0
2200,20.7,24.85,0.0,485.2,0.0037476756920446,0
2201,20.7,24.89,0.0,480.666666666667,0.0037537445737535,0
2202,20.7,24.84,0.0,480.25,0.0037461584900108,0
2203,20.7,24.79,0.0,486.0,0.0037385725901998,0
2204,20.7,24.865,0.0,485.75,0.0037499515088903,0
2205,20.7,24.815,0.0,483.0,0.0037423655171143,0
2206,20.7,24.87,0.0,483.6,0.0037507101181842,0
2207,20.7,24.79,0.0,489.333333333333,0.0037385725901998,0
2208,20.7,24.79,0.0,486.75,0.0037385725901998,0
2209,20.7,24.79,0.0,483.5,0.0037385725901998,0
2210,20.7,24.79,0.0,482.0,0.0037385725901998,0
2211,20.745,24.79,0.0,481.5,0.003749012809698,0
2212,20.7,24.79,0.0,488.25,0.0037385725901998,0
2213,20.7,24.79,0.0,486.333333333333,0.0037385725901998,0
2214,20.7,24.79,0.0,480.6,0.0037385725901998,0
2215,20.7,24.79,0.0,485.666666666667,0.0037385725901998,0
2216,20.7,24.79,0.0,484.8,0.0037385725901998,0
2217,20.7,24.79,0.0,481.0,0.0037385725901998,0
2218,20.7,24.79,0.0,486.5,0.0037385725901998,0
2219,20.7,24.79,0.0,488.0,0.0037385725901998,0
2220,20.7,24.79,0.0,481.666666666667,0.0037385725901998,0
2221,20.7,24.79,0.0,481.0,0.0037385725901998,0
2222,20.7,24.754,0.0,483.0,0.0037331108562227,0
2223,20.7,24.7675,0.0,485.0,0.0037351589952908,0
2224,20.7,24.76,0.0,475.666666666667,0.0037340211385977,0
2225,20.7,24.7225,0.0,478.5,0.0037283319172048,0
2226,20.7,24.7,0.0,482.8,0.0037249184340265,0
2227,20.7,24.7,0.0,482.333333333333,0.0037249184340265,0
2228,20.7,24.675,0.0,481.5,0.0037211257186189,0
2229,20.7,24.675,0.0,479.25,0.0037211257186189,0
2230,20.7,24.6,0.0,478.333333333333,0.003709747848257,0
2231,20.7,24.6,0.0,477.5,0.003709747848257,0
2232,20.7,24.6,0.0,480.25,0.003709747848257,0
2233,20.7,24.65,0.0,481.5,0.0037173330491887,0
2234,20.7,24.65,0.0,481.25,0.0037173330491887,0
2235,20.7,24.66,0.0,481.75,0.0037188501114435,0
2236,20.7,24.7,0.0,479.0,0.0037249184340265,0
2237,20.7,24.65,0.0,482.75,0.0037173330491887,0
2238,20.7,24.6666666666667,0.0,485.666666666667,0.0037198614903669,0
2239,20.7,24.6333333333333,0.0,484.0,0.0037148046284444,0
2240,20.7,24.6,0.0,479.5,0.003709747848257,0
2241,20.7,24.6,0.0,479.75,0.003709747848257,0
2242,20.7,24.6,0.0,480.75,0.003709747848257,0
2243,20.7,24.6333333333333,0.0,475.333333333333,0.0037148046284444,0
2244,20.7,24.7,0.0,475.666666666667,0.0037249184340265,0
2245,20.7,24.6,0.0,477.25,0.003709747848257,0
2246,20.7,24.6,0.0,478.5,0.003709747848257,0
2247,20.7,24.64,0.0,479.6,0.00371581599429,0
2248,20.7,24.6,0.0,475.666666666667,0.003709747848257,0
2249,20.7,24.6,0.0,479.333333333333,0.003709747848257,0
2250,20.7,24.6,0.0,478.5,0.003709747848257,0
2251,20.7,24.6285714285714,0.0,476.857142857143,0.0037140822262706,0
2252,20.7,24.6333333333333,0.0,477.333333333333,0.0037148046284444,0
2253,20.7,24.625,0.0,475.25,0.003713540425735,0
2254,20.7,24.6,0.0,479.666666666667,0.003709747848257,0
2255,20.7,24.6,0.0,482.0,0.003709747848257,0
2256,20.7,24.6,0.0,475.8,0.003709747848257,0
2257,20.7,24.6,0.0,477.333333333333,0.003709747848257,0
2258,20.7,24.6,0.0,475.25,0.003709747848257,0
2259,20.7,24.6,0.0,477.25,0.003709747848257,0
2260,20.7,24.6,0.0,478.666666666667,0.003709747848257,0
2261,20.7,24.6,0.0,476.75,0.003709747848257,0
2262,20.7,24.6,0.0,472.5,0.003709747848257,0
2263,20.7,24.6,0.0,471.6,0.003709747848257,0
2264,20.7,24.6,0.0,474.75,0.003709747848257,0
2265,20.7,24.6,0.0,475.666666666667,0.003709747848257,0
2266,20.7,24.6,0.0,473.2,0.003709747848257,0
2267,20.7,24.6,0.0,467.0,0.003709747848257,0
2268,20.7,24.6,0.0,466.0,0.003709747848257,0
2269,20.7,24.6,0.0,465.25,0.003709747848257,0
2270,20.7,24.6,0.0,471.0,0.003709747848257,0
2271,20.7,24.6,0.0,471.5,0.003709747848257,0
2272,20.7,24.6,0.0,476.5,0.003709747848257,0
2273,20.7,24.6,0.0,472.75,0.003709747848257,0
2274,20.7,24.6,0.0,470.75,0.003709747848257,0
2275,20.7,24.575,0.0,466.75,0.003705955316754,0
2276,20.7,24.5,0.0,463.75,0.0036945779980858,0
2277,20.7,24.5333333333333,0.0,469.0,0.0036996345330797,0
2278,20.7,24.575,0.0,472.25,0.003705955316754,0
2279,20.7,24.6,0.0,475.4,0.003709747848257,0
2280,20.7,24.5,0.0,474.25,0.0036945779980858,0
2281,20.7,24.5,0.0,470.25,0.0036945779980858,0
2282,20.7,24.5333333333333,0.0,478.0,0.0036996345330797,0
2283,20.7,24.56,0.0,469.4,0.0037036798199198,0
2284,20.7,24.5333333333333,0.0,468.333333333333,0.0036996345330797,0
2285,20.7,24.6,0.0,469.25,0.003709747848257,0
2286,20.7,24.6,0.0,468.0,0.003709747848257,0
2287,20.7,24.6,0.0,473.0,0.003709747848257,0
2288,20.7,24.5666666666667,0.0,474.333333333333,0.0037046911498028,0
2289,20.7,24.5,0.0,475.75,0.0036945779980858,0
2290,20.7,24.5,0.0,473.5,0.0036945779980858,0
2291,20.7,24.5,0.0,474.75,0.0036945779980858,0
2292,20.7,24.5,0.0,472.0,0.0036945779980858,0
2293,20.7,24.5,0.0,468.25,0.0036945779980858,0
2294,20.7,24.5,0.0,471.5,0.0036945779980858,0
2295,20.7,24.5,0.0,469.0,0.0036945779980858,0
2296,20.7,24.5,0.0,468.0,0.0036945779980858,0
2297,20.7,24.5,0.0,471.5,0.0036945779980858,0
2298,20.7,24.5,0.0,469.6,0.0036945779980858,0
2299,20.7,24.5,0.0,466.6,0.0036945779980858,0
2300,20.7,24.5,0.0,462.666666666667,0.0036945779980858,0
2301,20.7,24.5,0.0,461.333333333333,0.0036945779980858,0
2302,20.7,24.5,0.0,463.75,0.0036945779980858,0
2303,20.7,24.5,0.0,466.25,0.0036945779980858,0
2304,20.7,24.5,0.0,468.25,0.0036945779980858,0
2305,20.7,24.5,0.0,470.6,0.0036945779980858,0
2306,20.7,24.5,0.0,467.666666666667,0.0036945779980858,0
2307,20.7,24.5,0.0,469.0,0.0036945779980858,0
2308,20.7,24.5,0.0,464.25,0.0036945779980858,0
2309,20.7,24.5,0.0,468.0,0.0036945779980858,0
2310,20.7,24.5,0.0,468.75,0.0036945779980858,0
2311,20.7,24.5,0.0,472.333333333333,0.0036945779980858,0
2312,20.7,24.5,0.0,468.666666666667,0.0036945779980858,0
2313,20.7,24.5,0.0,467.666666666667,0.0036945779980858,0
2314,20.7,24.5,0.0,462.333333333333,0.0036945779980858,0
2315,20.7,24.5,0.0,463.5,0.0036945779980858,0
2316,20.7,24.5,0.0,467.4,0.0036945779980858,0
2317,20.7,24.5,0.0,465.666666666667,0.0036945779980858,0
2318,20.7,24.5,0.0,465.75,0.0036945779980858,0
2319,20.7,24.5,0.0,469.75,0.0036945779980858,0
2320,20.7,24.5,0.0,463.333333333333,0.0036945779980858,0
2321,20.62,24.412,0.0,462.6,0.0036630173974891,0
2322,20.7,24.5,0.0,468.25,0.0036945779980858,0
2323,20.7,24.5,0.0,469.25,0.0036945779980858,0
2324,20.675,24.4725,0.0,469.0,0.0036846924014502,0
2325,20.6666666666667,24.4633333333333,0.0,471.333333333333,0.0036814018357089,0
2326,20.625,24.4175,0.0,467.75,0.0036649836944551,0
2327,20.7,24.5,0.0,459.0,0.0036945779980858,0
2328,20.68,24.478,0.0,464.6,0.0036866678523263,0
2329,20.6666666666667,24.4633333333333,0.0,467.666666666667,0.0036814018357089,0
2330,20.7,24.5,0.0,473.25,0.0036945779980858,0
2331,20.7,24.5,0.0,471.0,0.0036945779980858,0
2332,20.675,24.4725,0.0,465.75,0.0036846924014502,0
2333,20.7,24.5,0.0,461.5,0.0036945779980858,0
2334,20.675,24.4725,0.0,464.5,0.0036846924014502,0
2335,20.7,24.5,0.0,464.8,0.0036945779980858,0
2336,20.6333333333333,24.4266666666667,0.0,468.333333333333,0.0036682627022318,0
2337,20.6666666666667,24.4633333333333,0.0,464.333333333333,0.0036814018357089,0
2338,20.6,24.39,0.0,463.2,0.0036551605108782,0
2339,20.6666666666667,24.4633333333333,0.0,465.333333333333,0.0036814018357089,0
2340,20.675,24.4725,0.0,464.25,0.0036846924014502,0
2341,20.64,24.434,0.0,460.0,0.003670887570783,0
2342,20.7,24.5,0.0,461.0,0.0036945779980858,0
2343,20.6666666666667,24.4633333333333,0.0,467.0,0.0036814018357089,0
2344,20.64,24.434,0.0,462.2,0.003670887570783,0
2345,20.6,24.39,0.0,459.75,0.0036551605108782,0
2346,20.65,24.445,0.0,455.25,0.0036748276457855,0
2347,20.625,24.4175,0.0,455.25,0.0036649836944551,0
2348,20.6,24.39,0.0,461.333333333333,0.0036551605108782,0
2349,20.6,24.39,0.0,465.25,0.0036551605108782,0
2350,20.6,24.39,0.0,464.75,0.0036551605108782,0
2351,20.6,24.39,0.0,464.8,0.0036551605108782,0
2352,20.6,24.39,0.0,463.5,0.0036551605108782,0
2353,20.625,24.4175,0.0,463.5,0.0036649836944551,0
2354,20.6,24.39,0.0,465.666666666667,0.0036551605108782,0
2355,20.625,24.4175,0.0,464.5,0.0036649836944551,0
2356,20.62,24.412,0.0,467.6,0.0036630173974891,0
2357,20.625,24.4175,0.0,459.5,0.0036649836944551,0
2358,20.625,24.4175,0.0,457.5,0.0036649836944551,0
2359,20.6,24.39,0.0,463.333333333333,0.0036551605108782,0
2360,20.6,24.39,0.0,465.0,0.0036551605108782,0
2361,20.6,24.39,0.0,468.25,0.0036551605108782,0
2362,20.6,24.39,0.0,465.0,0.0036551605108782,0
2363,20.6,24.39,0.0,464.5,0.0036551605108782,0
2364,20.6,24.34,0.0,465.5,0.0036476234144493,0
2365,20.6,24.39,0.0,465.75,0.0036551605108782,0
2366,20.6,24.39,0.0,469.75,0.0036551605108782,0
2367,20.6,24.39,0.0,468.2,0.0036551605108782,0
2368,20.6,24.365,0.0,463.5,0.0036513919399643,0
2369,20.6,24.34,0.0,461.5,0.0036476234144493,0
2370,20.6,24.39,0.0,464.0,0.0036551605108782,0
2371,20.6,24.365,0.0,464.0,0.0036513919399643,0
2372,20.6166666666667,24.3233333333333,0.0,466.5,0.0036488805972398,0
2373,20.6333333333333,24.3233333333333,0.0,461.0,0.0036526535408994,0
2374,20.625,24.315,0.0,459.25,0.0036495085240894,0
2375,20.66,24.312,0.0,459.6,0.0036569826295124,0
2376,20.6,24.2,0.0,460.333333333333,0.0036265205104997,0
2377,20.6,24.2,0.0,458.5,0.0036265205104997,0
2378,20.6,24.2,0.0,460.0,0.0036265205104997,0
2379,20.625,24.2925,0.0,464.5,0.0036461116379366,0
2380,20.62,24.236,0.0,467.2,0.0036364542245837,0
2381,20.6,24.2,0.0,456.0,0.0036265205104997,0
2382,20.6,24.2,0.0,459.5,0.0036265205104997,0
2383,20.6,24.2,0.0,460.333333333333,0.0036265205104997,0
2384,20.6,24.2,0.0,462.2,0.0036265205104997,0
2385,20.6,24.2,0.0,460.5,0.0036265205104997,0
2386,20.6,24.2,0.0,464.25,0.0036265205104997,0
2387,20.6333333333333,24.23,0.0,464.333333333333,0.0036385556129764,0
2388,20.6,24.2,0.0,465.75,0.0036265205104997,0
2389,20.6,24.2,0.0,463.5,0.0036265205104997,0
2390,20.6,24.2,0.0,466.2,0.0036265205104997,0
2391,20.6,24.2,0.0,466.25,0.0036265205104997,0
2392,20.6,24.2,0.0,466.0,0.0036265205104997,0
2393,20.6,24.2,0.0,463.25,0.0036265205104997,0
2394,20.575,24.2,0.0,466.75,0.0036209016561691,0
2395,20.6,24.2,0.0,467.666666666667,0.0036265205104997,0
2396,20.6,24.2,0.0,463.5,0.0036265205104997,0
2397,20.6,24.2,0.0,459.25,0.0036265205104997,0
2398,20.6,24.2,0.0,463.25,0.0036265205104997,0
